ID_Colegio,Institucion,Municipio,Etapa,Tipo,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5
225126000431,IEDR ANTONIO NARIÑO,CAJICÁ,e3,Retos,Articulación,Reflexión Colaborativa,Acompañamiento Docente,Comunicación,Estrategias de Mejora
225126000431,IEDR ANTONIO NARIÑO,CAJICÁ,e3,Sugerencias,Mejora de Prácticas,Espacios de Diálogo,Planeación Unificada,Sugerencias de Cambio,Reflexión Colaborativa
225126000431,IEDR ANTONIO NARIÑO,CAJICÁ,e4,Logros,Emociones,Neurociencias,Reflexión Docente,Capacitación Docente,Estrategias de Abordaje
225126000431,IEDR ANTONIO NARIÑO,CAJICÁ,e4,Retos,Estrategias Pedagógicas,Conciencia Emocional,Implementación en el aula,Relación cerebro-actividades,Contexto territorial
225126000431,IEDR ANTONIO NARIÑO,CAJICÁ,e4,Sugerencias,Espacios Formativos,Formación Continua,Buenas Prácticas,Acompañamiento Docente,Colaboración Docente
225126000091,IED PABLO HERRERA,CAJICÁ,e1,Logros,Armonización Teórica,Desarrollo de Habilidades,Planeación,Ajuste de Modelo,Modelo Híbrido
225126000091,IED PABLO HERRERA,CAJICÁ,e2,Logros,Planeación Curricular,Interacciones,Evaluación,Reflexión Pedagógica,Mejora Continua
225126000091,IED PABLO HERRERA,CAJICÁ,e2,Retos,Unificación de Criterios,Planeación Educativa,Estrategias de Éxito,,
225126000091,IED PABLO HERRERA,CAJICÁ,e2,Sugerencias,Transversalización,Aprendizaje Activo,Proyectos Interdisciplinarios,,
225126000091,IED PABLO HERRERA,CAJICÁ,e3,Logros,Reflexión Sistemática,Trabajo Colaborativo,Comunicación Efectiva,Práctica Reflexiva,Fortalecimiento Docente
225126000091,IED PABLO HERRERA,CAJICÁ,e3,Retos,Resistencia Docente,Acompañamiento Docente,Reflexión Colaborativa,Comunicación,Estrategias de Mejora
225126000091,IED PABLO HERRERA,CAJICÁ,e3,Sugerencias,Retroalimentación,Mejora de Prácticas,Innovación Didáctica,Sugerencias de Cambio,Socialización de Iniciativas
225126000091,IED PABLO HERRERA,CAJICÁ,e4,Logros,Emociones,Neurociencias,Habilidades Sociales,Aprendizaje,Reflexión Docente
225126000091,IED PABLO HERRERA,CAJICÁ,e4,Retos,Integración Neurociencia,Actualización Científica,Planeación,Implementación en el aula,Estrategias Pedagógicas
225126000091,IED PABLO HERRERA,CAJICÁ,e4,Sugerencias,Inteligencia Emocional,Comunidad Educativa,Buenas Prácticas,Acompañamiento Docente,Competencias Socioemocionales
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e1,Logros,Armonización Teórica,Planeación,Desarrollo de Habilidades,Ajuste de Modelo,Inclusión Educativa
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e1,Retos,Integración Curricular,Inclusión Educativa,Diseño de Estrategias,Planeación Microcurricular,Articulación DUA
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e2,Logros,Planeación Curricular,Reflexión Pedagógica,Interacciones,Mejora Continua,Autoevaluación
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e2,Retos,Revisión Documental,Evaluación Educativa,Estrategias de Éxito,Apoyo Docente,Implementación de Recursos
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e2,Sugerencias,Participación Estudiantil,Actividades Significativas,Aprendizaje Activo,Diagnóstico,Mejora Continua
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e3,Logros,Reflexión Sistemática,Trabajo Colaborativo,Mejora de Prácticas,Capacitación en Práctica Reflexiva,Crecimiento en la Praxis
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e3,Retos,Práctica Reflexiva,Formación Continua,Proyectos Colaborativos,Evaluación,Comunidad Escolar
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e3,Sugerencias,Planeación Unificada,Capacitación Docente,Reflexión Colaborativa,Mejora de Prácticas,Comunidades de Indagación
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e4,Logros,Neurociencias,Emociones,Aprendizaje,Práctica Educativa,Mindfulness
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e4,Retos,Integración Neurociencia,Gestión Emocional,Estrategias Pedagógicas,Prácticas Pedagógicas,Formación Docente
125126000232,IED POMPILIO MARTÍNEZ,CAJICÁ,e4,Sugerencias,Participación Grupal,Proyectos de Aprendizaje,Formación Continua,Inteligencia Emocional,Mindfulness
225148000401,IED DINDAL,CAPARRAPÍ,e5,Logros,Reflexión Directiva,Cambio de Prácticas,Implementación Pedagógica,Acompañamiento Docente,Calidad Educativa
225148000401,IED DINDAL,CAPARRAPÍ,e5,Retos,Estrategias Activas,Ajustes Documentales,Implementación del Modelo,Investigación Colaborativa,Planeaciones 2025
225148000401,IED DINDAL,CAPARRAPÍ,e5,Sugerencias,Modelo Pedagógico,Aprendizaje Significativo,Estrategias de Enseñanza,Adaptación curricular,Infraestructura
225148000401,IED DINDAL,CAPARRAPÍ,e6,Logros,Modelo Pedagógico,Liderazgo,Cambio Metodológico,Infraestructura,Planificación Institucional
225148000401,IED DINDAL,CAPARRAPÍ,e6,Retos,Contexto rural,Propuestas pedagógicas integradas,Evaluación Calificativa,Planeaciones coherentes,Acompañamiento Experiencial
225148000401,IED DINDAL,CAPARRAPÍ,e6,Sugerencias,Acompañamiento docente,Mejora Continua,Estrategias de formación activa,Evaluación formativa,Inclusión y atención a la diversidad
125148000481,IED SANTA GEMMA DE GALGANI,CAPARRAPÍ,e5,Logros,Modelo Pedagógico,PEI,Coherencia en Planeaciones,Acompañamiento Docente,Estrategias Activas
125148000481,IED SANTA GEMMA DE GALGANI,CAPARRAPÍ,e5,Retos,Integración Familiar,Estrategias Activas,Inclusión,Implementación del Modelo,Trabajo Reflexivo
125148000481,IED SANTA GEMMA DE GALGANI,CAPARRAPÍ,e5,Sugerencias,Participación Comunitaria,Comunicación de Objetivos,Estrategias de Enseñanza,Aprendizaje Significativo,Integración Comunitaria
125148000481,IED SANTA GEMMA DE GALGANI,CAPARRAPÍ,e6,Logros,Planificación Institucional,Modelo Pedagógico,Estándares Académicos,Participación institucional,Prácticas de Enseñanza
125148000481,IED SANTA GEMMA DE GALGANI,CAPARRAPÍ,e6,Retos,Mejoramiento Institucional,Tecnología educativa,Evaluación Calificativa,Acompañamiento Experiencial,Propuestas pedagógicas integradas
125148000481,IED SANTA GEMMA DE GALGANI,CAPARRAPÍ,e6,Sugerencias,Capacitación Docente,Acompañamiento docente,Análisis y Reflexión,Mejora Continua,Trabajo colaborativo docente
225148001563,IED SAN PEDRO,CAPARRAPÍ,e5,Logros,Implementación Pedagógica,Estándares Básicos de Competencias,Proyecto de Seguimiento,Trabajo en equipo,Proyección de Vida
225148001563,IED SAN PEDRO,CAPARRAPÍ,e5,Retos,Modelo Pedagógico,Estrategias Activas,Implementación del Modelo,Resignificación,Territorio Rural
225148001563,IED SAN PEDRO,CAPARRAPÍ,e5,Sugerencias,Modelo Pedagógico,Participación Comunitaria,Integración Comunitaria,Replanteamiento de Misión,Unificación de Proyectos
225148001563,IED SAN PEDRO,CAPARRAPÍ,e6,Logros,Modelo Pedagógico,Tensiones Pedagógicas,Estándares Académicos,Prácticas de Enseñanza,Innovación Pedagógica
225148001563,IED SAN PEDRO,CAPARRAPÍ,e6,Retos,Resistencia al cambio,Acompañamiento Experiencial,Transformación pedagógica,Modelo constructivista,Participación Familiar
225148001563,IED SAN PEDRO,CAPARRAPÍ,e6,Sugerencias,Planeaciones de Clase,Acompañamiento docente,Mejora Continua,Evaluación formativa,Estrategias activas
225148001571,IED NOVILLEROS,CAPARRAPÍ,e5,Logros,PEI,Acompañamiento Docente,Modelo Pedagógico,Resignificación PEI,Claridad en Planeaciones
225148001571,IED NOVILLEROS,CAPARRAPÍ,e5,Retos,Desconocimiento del PEI,Implementación del Modelo,Estrategias Activas,Aprendizaje Significativo,Planeaciones 2025
225148001571,IED NOVILLEROS,CAPARRAPÍ,e5,Sugerencias,Modelo Pedagógico,Integración Comunitaria,Diagnóstico de necesidades,Aprendizaje Significativo,Estrategias de Enseñanza
225148001571,IED NOVILLEROS,CAPARRAPÍ,e6,Logros,Modelo Pedagógico,Reflexión,Cambio Metodológico,Participación institucional,Calidad de la Educación
225148001571,IED NOVILLEROS,CAPARRAPÍ,e6,Retos,Capacitación Docente,Modelo Magistral,Evaluación Calificativa,Acompañamiento Experiencial,Motivación
225148001571,IED NOVILLEROS,CAPARRAPÍ,e6,Sugerencias,Evaluación formativa,Mejora Continua,Acompañamiento docente,Trabajo colaborativo docente,Educación contextualizada
225148001555,IED SAN CARLOS,CAPARRAPÍ,e5,Logros,Reflexión Directiva,Modelo Pedagógico,Cambio de Prácticas,Implementación Pedagógica,Coherencia en Planeaciones
225148001555,IED SAN CARLOS,CAPARRAPÍ,e5,Retos,Desconocimiento del PEI,Trabajo Reflexivo,Modelo Pedagógico,Capacitación Docente,Desarticulación SENA
225148001555,IED SAN CARLOS,CAPARRAPÍ,e5,Sugerencias,Revisión Manual de Convivencia,Participación Comunitaria,Aprendizaje Significativo,Estrategias de Enseñanza,Adaptación curricular
225148001555,IED SAN CARLOS,CAPARRAPÍ,e6,Logros,Modelo Pedagógico,Espacios de Discusión,Reflexión,Actividades Activas,Participación institucional
225148001555,IED SAN CARLOS,CAPARRAPÍ,e6,Retos,Modelo Magistral,Participación Familiar,Propuestas pedagógicas integradas,Planeaciones coherentes,Articulación entre áreas
225148001555,IED SAN CARLOS,CAPARRAPÍ,e6,Sugerencias,Análisis y Reflexión,Mejora Continua,Trabajo colaborativo docente,Planeaciones de Clase,Estrategias activas
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e1,Logros,Evaluación,Articulación de Instrumentos,Ajuste de Modelo,Diseño de Instrumentos,Mejora Continua
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e1,Retos,Evaluación,Comprensión Lectora,Estrategias de Enseñanza,Ajustes Documentales,Diseño de Estrategias
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e2,Logros,Modelo Pedagógico,Implementación,Reflexión Pedagógica,Evaluación,Interacciones
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e2,Retos,Modelo Pedagógico,Implementación de Recursos,Evaluación Educativa,Reflexión sobre Práctica,Diseño de Instrumentos
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e2,Sugerencias,Ejes temáticos,Actividades Significativas,Proyectos Interdisciplinarios,Herramienta de Seguimiento,Jornada Única
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e3,Logros,Reflexión Pedagógica,Trabajo Colaborativo,Planeación y Evaluación,Juicio Crítico,Mejora de Prácticas
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e3,Retos,Planeación,Reflexión Crítica,Acompañamiento Docente,Estrategias de Mejora,Liderazgo Docente
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e3,Sugerencias,Reflexión Colaborativa,Mejora de Prácticas,Calidad Educativa,Evaluación Colaborativa,Planeación Unificada
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e4,Logros,Neurociencias,Emociones,Práctica Docente,Aprendizaje,Neurofitness
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e4,Retos,Gestión Emocional,Prácticas Pedagógicas,Formación Docente,Clima Laboral,Integración Neurociencia
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e4,Sugerencias,Neurociencias,Implementación,Acompañamiento Docente,Buenas Prácticas,Formación Continua
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e6,Logros,Modelo Pedagógico,Diseño Curricular,Prácticas de Enseñanza,Herramientas Pedagógicas,Actividades Activas
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e6,Retos,Mejoramiento Institucional,Evaluación Calificativa,Acompañamiento Experiencial,Propuestas pedagógicas integradas,Transversalidad Curricular
425151000577,IERD GIRÓN DE BLANCOS,CAQUEZA,e6,Sugerencias,Mejora Continua,Planeaciones de Clase,Estrategias activas,Acompañamiento docente,Análisis y Reflexión
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e1,Logros,Uso de TIC,Desarrollo de Habilidades,Planeación,Secuenciación Didáctica,Modelo Híbrido
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e1,Retos,Planeación Microcurricular,Seguimiento de Procesos,Competencias,Modelo Pedagógico,Ejes de Aprendizaje
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e2,Logros,Planeación Curricular,Interacciones,Articulación de Contenidos,Modelo Pedagógico,Preparación a Pruebas Externas
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e2,Retos,Pensamiento Crítico,Diseño Curricular,Apoyo Docente,Trayectorias Educativas,Aprendizaje Basado en Proyectos
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e2,Sugerencias,Plan de acompañamiento,Inclusión y Diversidad,Aprendizaje Activo,Evaluación,Mejora Continua
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e3,Logros,Reflexión Pedagógica,Trabajo Colaborativo,Práctica Reflexiva,Ajustes de la Práctica,Capacitación en Práctica Reflexiva
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e3,Retos,Reflexión Crítica,Acompañamiento Docente,Investigación Pedagógica,Proyectos Colaborativos,Estrategias de Mejora
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e3,Sugerencias,Reflexión Colaborativa,Mejora de Prácticas,Evaluación Colaborativa,Calidad Educativa,Planeación Unificada
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e4,Logros,Neurociencias,Emociones,Práctica Pedagógica,Estrategias de Abordaje,Formación Educativa
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e4,Retos,Implementación en el aula,Desconocimiento,Conectividad,Formación Docente,Trabajo autónomo
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e4,Sugerencias,Neurociencias,Implementación,Acompañamiento Docente,Buenas Prácticas,Seguimiento
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e6,Logros,Modelo Pedagógico,Espacios de Discusión,Prácticas de Enseñanza,Actividades Activas,Cambio Metodológico
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e6,Retos,Modelo Magistral,Planeaciones Coherentes,Propuestas pedagógicas integradas,Acompañamiento Experiencial,Evaluación Calificativa
225151000195,IERD MERCADILLO PRIMERO,CAQUEZA,e6,Sugerencias,Acompañamiento docente,Mejora Continua,Análisis de realidad,Planeaciones de Clase,Evaluación formativa
125151000531,IED URBANA,CAQUEZA,e1,Logros,Reflexión sobre Prácticas,Desarrollo de Habilidades,Inclusión Educativa,Flexibilidad de Aprendizaje,Articulación de Instrumentos
125151000531,IED URBANA,CAQUEZA,e1,Retos,Articulación Curricular,Modelo Pedagógico,Estrategias de Enseñanza,Planeación Microcurricular,Investigación
125151000531,IED URBANA,CAQUEZA,e2,Logros,Planeación Curricular,Interacciones,Reflexión Pedagógica,Instrumentos de Evaluación,Mejora Continua
125151000531,IED URBANA,CAQUEZA,e2,Retos,Revisión Documental,Diseño Curricular,Apoyo Docente,Evaluación Educativa,Micro Currículo
125151000531,IED URBANA,CAQUEZA,e2,Sugerencias,Reconocimiento del contexto,Plan de acompañamiento,Diagnóstico,Evaluación,Mejora Continua
125151000531,IED URBANA,CAQUEZA,e3,Logros,Reflexión Pedagógica,Trabajo Colaborativo,Crecimiento en la Praxis,Reconocimiento de Habilidades,Empoderamiento Docente
125151000531,IED URBANA,CAQUEZA,e3,Retos,Reflexión Crítica,Formación Continua,Acompañamiento Docente,Comunidad Escolar,Estrategias de Mejora
125151000531,IED URBANA,CAQUEZA,e3,Sugerencias,Planeación Unificada,Capacitación Docente,Infraestructura Tecnológica,Retroalimentación,Comunidades de Indagación
125151000531,IED URBANA,CAQUEZA,e4,Logros,Interés y participación,Neurociencias,Práctica Educativa,Estrategias de Abordaje,Reducción de estrés
125151000531,IED URBANA,CAQUEZA,e4,Retos,Clima Laboral,Formación Docente,Gestión Emocional,Estrategias Pedagógicas,Implementación en el aula
125151000531,IED URBANA,CAQUEZA,e4,Sugerencias,Neurociencias,Implementación,Acompañamiento Docente,Emociones,Desarrollo Cognitivo
225151000152,IEDR RINCÓN GRANDE,CAQUEZA,e1,Logros,Desarrollo de Habilidades,Reflexión sobre Prácticas,Planeación,Inclusión Educativa,Modelo Híbrido
225151000152,IEDR RINCÓN GRANDE,CAQUEZA,e1,Retos,Reflexión Pedagógica,Gestión Pedagógica,Modelo Pedagógico,Participación Comunitaria,Reorganización Documental
225151000381,IERD RIONEGRO SUR,CAQUEZA,e1,Logros,Uso de TIC,Capacitación Docente,Evaluación,Reflexión sobre Prácticas,Secuenciación Didáctica
225151000381,IERD RIONEGRO SUR,CAQUEZA,e1,Retos,Seguimiento de Procesos,Competencias,Planeación Microcurricular,Estrategias de Enseñanza,Desarrollo Profesional
225154000064,IED  EL HATO,CARMEN DE CARUPA,e5,Logros,Reflexión Directiva,Trabajo en equipo,Modelo Pedagógico,Sensibilización,Implementación Pedagógica
225154000064,IED  EL HATO,CARMEN DE CARUPA,e5,Retos,Implementación del Modelo,Desconocimiento del PEI,Estrategias Activas,Ajustes Documentales,Trabajo Reflexivo
225154000064,IED  EL HATO,CARMEN DE CARUPA,e5,Sugerencias,Modelo Pedagógico,Estrategias de Enseñanza,Capacitación Docente,Participación Comunitaria,Comunicación de Objetivos
125154000248,IED CARMEN DE CARUPA,CARMEN DE CARUPA,e5,Logros,Cambio de Prácticas,Implementación Pedagógica,Reflexión Directiva,Acompañamiento Docente,Sensibilización
125154000248,IED CARMEN DE CARUPA,CARMEN DE CARUPA,e5,Retos,Trabajo Reflexivo,Estrategias Activas,Capacitación Docente,Implementación del Modelo,Aprendizaje Significativo
125154000248,IED CARMEN DE CARUPA,CARMEN DE CARUPA,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Estrategias de Enseñanza,Comunidades de Aprendizaje,Autoevaluación Institucional
225154000188,IED  SAN JOSE,CARMEN DE CARUPA,e5,Logros,Modelo Pedagógico,Reflexión Directiva,Trabajo en equipo,Cambio de Prácticas,Implementación Pedagógica
225154000188,IED  SAN JOSE,CARMEN DE CARUPA,e5,Retos,Modelo Pedagógico,Trabajo Reflexivo,Estrategias Activas,Participación Docente,Alineación Educativa
225154000188,IED  SAN JOSE,CARMEN DE CARUPA,e5,Sugerencias,Modelo Pedagógico,Participación Comunitaria,Estrategias de Enseñanza,Autoevaluación Institucional,Aprendizaje Significativo
225178000375,IED RURAL CEREZOS GRANDES,CHIPAQUE,e5,Logros,Modelo Pedagógico,Implementación Pedagógica,Estrategias Activas,Acompañamiento Docente,Ajuste Documental
225178000375,IED RURAL CEREZOS GRANDES,CHIPAQUE,e5,Retos,Ajustes Documentales,Currículo Agrícola,Evaluación de Impacto,Modelo Pedagógico,Organización Curricular
225178000375,IED RURAL CEREZOS GRANDES,CHIPAQUE,e5,Sugerencias,Modelo Pedagógico,Ajustes Documentales,Estrategias de Enseñanza,Diagnóstico de necesidades,Ruralidad
225178000375,IED RURAL CEREZOS GRANDES,CHIPAQUE,e6,Logros,Modelo Pedagógico,Diseño Curricular,Herramientas Pedagógicas,Cambio Metodológico,Actividades Activas
225178000375,IED RURAL CEREZOS GRANDES,CHIPAQUE,e6,Retos,Mejoramiento Institucional,Lineamientos Institucionales,Propuestas pedagógicas integradas,Contexto rural,Evaluación Calificativa
225178000375,IED RURAL CEREZOS GRANDES,CHIPAQUE,e6,Sugerencias,Análisis y Reflexión,Planeaciones de Clase,Estrategias de formación activa,Educación contextualizada,Acompañamiento docente
225181000220,IED FERRALARADA,CHOACHÍ,e5,Logros,Modelo Pedagógico,Estrategias Activas,Acompañamiento Docente,Ajuste Documental,Análisis de Resultados
225181000220,IED FERRALARADA,CHOACHÍ,e5,Retos,Ajustes Documentales,Currículo Agrícola,Modelo Pedagógico,Evaluación de Impacto,Organización Curricular
225181000220,IED FERRALARADA,CHOACHÍ,e5,Sugerencias,Modelo Pedagógico,Capacitación Docente,Estrategias de Enseñanza,Diagnóstico de necesidades,Adaptación curricular
225181000220,IED FERRALARADA,CHOACHÍ,e6,Logros,Modelo Pedagógico,Planificación institucional,Cambio Metodológico,Gestión del tiempo,Presión por Calificaciones
225181000220,IED FERRALARADA,CHOACHÍ,e6,Retos,Modelo Magistral,Evaluación Calificativa,Planeaciones pertinentes,Mejoramiento Institucional,Seguimiento Docente
225181000220,IED FERRALARADA,CHOACHÍ,e6,Sugerencias,Modelo pedagógico,Evaluación formativa,Acompañamiento docente,Mejora Continua,Gestión del tiempo
125183000591,IED AGROINDUSTRIAL SANTIAGO DE CHOCONTÁ,CHOCONTÁ,e1,Logros,Reflexión sobre Prácticas,Ajuste de Modelo,Armonización Teórica,Desarrollo de Habilidades,Evaluación
125183000591,IED AGROINDUSTRIAL SANTIAGO DE CHOCONTÁ,CHOCONTÁ,e1,Retos,Modelo Pedagógico,Estrategias de Enseñanza,Gestión Pedagógica,Integración Curricular,Reflexión Pedagógica
